datetime,open,volume,sentiment_score,close,close_lag_1,volume_lag_1,sentiment_score_lag_1,close_lag_2,volume_lag_2,sentiment_score_lag_2,close_lag_3,volume_lag_3,sentiment_score_lag_3,alpha_momentum,indicator_alpha,high_lagged,low_lagged,open_lagged
2025-04-11 13:30:00,0.0922901468617315,0.1958990211378717,0.0,0.0620355799676893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.096212553061329,0.0576960419239003,0.0922901468617315
2025-04-11 14:30:00,0.0625545574607258,0.2508786585740912,0.0,0.0629403605815829,0.7396926206479658,0.2221165907988572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0003696435107615,0.096212553061329,0.0576960419239003,0.0922901468617315
2025-04-11 15:30:00,0.0634596481110089,0.2372478282077653,0.0,0.0887885027463647,0.7399437187338431,0.275303626917193,0.0,0.7396926206479658,0.2221165907988572,0.0,0.0,0.0,0.0,0.48,0.0112664138252761,0.0738647159866559,0.0500807304873515,0.0625545574607258
2025-04-11 16:30:00,0.0953930578978011,0.1686938634799886,0.0,0.1084331450726975,0.7471171914203673,0.262117227355033,0.0,0.7399437187338431,0.275303626917193,0.0,0.7396926206479658,0.2221165907988572,0.0,0.48,0.0292062041354155,0.0856883194760987,0.0618265004563841,0.0634596481110089
2025-04-11 17:30:00,0.1110364313563618,0.16026560736514,0.0,0.1324717285945073,0.7525690457264181,0.1957984524765841,0.0,0.7471171914203673,0.262117227355033,0.0,0.7399437187338431,0.275303626917193,0.0,0.48,0.055066414472702,0.1201196755983995,0.0953855930061038,0.0953930578978011
2025-04-11 18:30:00,0.1334028780603793,0.1678384498417198,0.0,0.1417125893376413,0.759240322958535,0.1876449981560628,0.0,0.7525690457264181,0.1957984524765841,0.0,0.7471171914203673,0.262117227355033,0.0,0.48,0.0816900926788258,0.1481842309291655,0.1085511847413719,0.1110364313563618
2025-04-11 19:30:00,0.1419355378954147,0.331171673506638,0.0,0.1403554197092079,0.7618048810501089,0.1949709294481265,0.0,0.759240322958535,0.1876449981560628,0.0,0.7525690457264181,0.1957984524765841,0.0,0.48,0.4941752580091821,0.1348015394697009,0.1292674877246638,0.1334028780603793
2025-04-11 20:30:00,0.1386631856243775,0.1965743554920068,0.0,0.1403554197092079,0.7614282342799666,0.3529787023525594,0.0,0.7618048810501089,0.1949709294481265,0.0,0.759240322958535,0.1876449981560628,0.0,0.48,0.5131470185876756,0.1323328535879722,0.1347531665441199,0.1419355378954147
2025-04-11 21:30:00,0.1386631856243775,0.1965743554920068,0.0,0.1403554197092079,0.7614282342799666,0.3529787023525594,0.0,0.7614282342799666,0.3529787023525594,0.0,0.7618048810501089,0.1949709294481265,0.0,0.48,0.5285609341423291,0.1363278694829905,0.1333922585257027,0.1386631856243775
2025-04-11 22:30:00,0.1386631856243775,0.1965743554920068,0.0,0.1403554197092079,0.7614282342799666,0.3529787023525594,0.0,0.7614282342799666,0.3529787023525594,0.0,0.7614282342799666,0.3529787023525594,0.0,0.48,0.5405796945888722,0.1363278694829905,0.1333922585257027,0.1386631856243775
2025-04-11 23:30:00,0.1386631856243775,0.1965743554920068,0.0,0.1403554197092079,0.7614282342799666,0.3529787023525594,0.0,0.7614282342799666,0.3529787023525594,0.0,0.7614282342799666,0.3529787023525594,0.0,0.48,0.5494966984144484,0.1363278694829905,0.1333922585257027,0.1386631856243775
