datetime,open,volume,sentiment_score,close,close_lag_1,volume_lag_1,sentiment_score_lag_1,close_lag_2,volume_lag_2,sentiment_score_lag_2,close_lag_3,volume_lag_3,sentiment_score_lag_3,alpha_momentum,indicator_alpha,high_lagged,low_lagged,open_lagged
2025-04-11 13:30:00,0.3907025540914939,0.3010797773570513,0.0,0.1754738484059023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.098086509577345,0.3764506742821614,0.1587152295787254,0.3907025540914939
2025-04-11 14:30:00,0.1687969767430739,0.3061666576944277,0.0,0.170591649558351,0.8368935007462671,0.3254999696333983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0974032965996378,0.3764506742821614,0.1587152295787254,0.3907025540914939
2025-04-11 15:30:00,0.1695149163378586,0.1658054581035618,0.0,0.2403793400687209,0.8359277116549871,0.3304091149562465,0.0,0.8368935007462671,0.3254999696333983,0.0,0.0,0.0,0.0,0.48,0.3637045892247479,0.2018111870008449,0.1509236305856808,0.1687969767430739
2025-04-11 16:30:00,0.2395596767319589,0.1360082736679447,0.0,0.3009762657316381,0.8497330056024773,0.1949521195522133,0.0,0.8359277116549871,0.3304091149562465,0.0,0.8368935007462671,0.3254999696333983,0.0,0.48,0.3883405495688912,0.2428531379242667,0.169680708960821,0.1695149163378586
2025-04-11 17:30:00,0.3015669424308904,0.1116990665585953,0.0,0.3308443955126789,0.8617201965379114,0.1661960453172139,0.0,0.8497330056024773,0.1949521195522133,0.0,0.8359277116549871,0.3304091149562465,0.0,0.48,0.4093815159762731,0.3274834817585541,0.2494711661528286,0.2395596767319589
2025-04-11 18:30:00,0.3284079368676884,0.2203410006801209,0.0,0.3273982417361575,0.8676286641813246,0.1427361991112464,0.0,0.8617201965379114,0.1661960453172139,0.0,0.8497330056024773,0.1949521195522133,0.0,0.48,0.419398098433013,0.3727709433629292,0.3058872678826141,0.3015669424308904
2025-04-11 19:30:00,0.3269729361129189,0.2637231657394931,0.0,0.3136127478249762,0.866946951324441,0.2475821965370366,0.0,0.8676286641813246,0.1427361991112464,0.0,0.8617201965379114,0.1661960453172139,0.0,0.48,0.4275105275873416,0.3467308059972983,0.3198830827143997,0.3284079368676884
2025-04-11 20:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.866946951324441,0.2475821965370366,0.0,0.8676286641813246,0.1427361991112464,0.0,0.48,0.4374001018640789,0.3221055482652137,0.3200275106875845,0.3269729361129189
2025-04-11 21:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.866946951324441,0.2475821965370366,0.0,0.48,0.4451679696540943,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-11 22:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.4509480542606171,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-11 23:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.4549509782381758,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-12 00:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.4574076120819061,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-12 01:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.4585465749584121,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-12 02:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.4585705822204057,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-12 03:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.4576518132401238,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-12 04:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.4559555703691297,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-12 05:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.4536300844656323,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-12 06:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.4508065499721552,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-12 07:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.447599740959937,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-12 08:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.5263866149820957,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-12 09:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.5379816166308442,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-12 10:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.5239987528636237,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-12 11:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.5135780573331673,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-12 12:30:00,0.3115018245176742,0.1913247687626574,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.5091714798908827,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-12 13:30:00,0.3269729361129189,0.2637231657394931,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.5091714798908827,0.3142773996113307,0.307890662848615,0.3115018245176742
2025-04-12 14:30:00,0.3269729361129189,0.2637231657394931,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.5091714798908827,0.3221055482652137,0.3200275106875845,0.3269729361129189
2025-04-12 15:30:00,0.3269729361129189,0.2637231657394931,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.5091714798908827,0.3221055482652137,0.3200275106875845,0.3269729361129189
2025-04-12 16:30:00,0.3269729361129189,0.2637231657394931,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.5091714798908827,0.3221055482652137,0.3200275106875845,0.3269729361129189
2025-04-12 17:30:00,0.3269729361129189,0.2637231657394931,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.5091714798908827,0.3221055482652137,0.3200275106875845,0.3269729361129189
2025-04-12 18:30:00,0.3269729361129189,0.2637231657394931,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.5091714798908827,0.3221055482652137,0.3200275106875845,0.3269729361129189
2025-04-12 19:30:00,0.3269729361129189,0.2637231657394931,0.0,0.3136127478249762,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.8642199260530299,0.2894485937336505,0.0,0.48,0.5091714798908827,0.3221055482652137,0.3200275106875845,0.3269729361129189
